t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777409397.8558950424,0.7131075859,-0.0062685055,1.1535047293,-0.0158756093,0.0942631094,0.0158756093,3.3670001030,3.3677420616,3.3692150116,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,-0.0316672176,0.0080846781,-0.0013051033,4.0243840218,11.7178220749,-1.2370923758,72.2716063510,-10.8010489677,26.6820614600,0.3743185699,-0.0013449746,0.0135862762,-0.5341668725,-5.4377379417,0.0000000000,0.1550621837,0.1153398976,0.1358114034,0.1391500831,0.1178846359,0.0975203589,0.1189151183,0.1049619094,0.0000000000,0.0000000000,0.5458793640,0.0518133640,0.0096527375,0.5452790260,0.0409241542,0.0078110327,0.4379694462,0.0000000000,-0.0669301748,-1.7519600391,-17.0230827332,0.0100321770,0.4099905491,0.0100088120,0.0099918842,0.0300149918,0.0400927067,0.0500736237,0.0300045013,0.0901014805,0.0400829315,0.0200405121,0.0099821091,0.0299968719,0.0099749565,0.0299882889,0.0500638485,262143,-0.0396823008,-0.0080145776,0.0230003600,-0.0002300279,0.0005855384,0.0002219287,-0.0411534811,-0.0079394763,0.0210397032,-0.0002962829,0.0006363402,0.0001407078,-0.0393311740,-0.0062114708,0.0147241139,-0.0002962829,0.0006363402,0.0001407078,-0.0341782687,-0.0015121235,-0.0031198777,-0.0002962829,0.0006363402,0.0001407078,-0.0002962829,0.0006363402,0.0001407078,0.0002225696,-0.0027164971,-0.0005528852,-0.0005188526,0.0033528373,0.0006935930,0.7573857554,-0.0185448186,0.2079716794,0.0868598917,0.9740940558,0.8984062796,0.1615058142,-0.4083895551,0.0423409976
1777409397.8658530712,0.7131075859,-0.0062685055,1.1535047293,-0.0158756093,0.0942631094,0.0158756093,3.3670001030,3.3677420616,3.3692150116,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,-0.0316672176,0.0080846781,-0.0013051033,4.0243840218,11.7178220749,-1.2370923758,72.2716063510,-10.8010489677,26.6820614600,0.3743185699,-0.0013449746,0.0135862762,-1.0302462578,-5.4268484116,0.0000000000,0.1550621837,0.1153398976,0.1358114034,0.1391500831,0.1178846359,0.0975203589,0.1189151183,0.1049619094,0.0000000000,0.0000000000,0.5458793640,0.0518133640,0.0096527375,0.5452790260,0.0409241542,0.0078110327,0.4379694462,0.0000000000,-0.0669301748,-1.7519600391,-17.0230827332,0.0199902058,0.4199485779,0.0199668407,0.0199499130,0.0399730206,0.0500507355,0.0600316525,0.0399625301,0.0000126362,0.0500409603,0.0299985409,0.0199401379,0.0399549007,0.0199329853,0.0399463177,0.0600218773,262143,-0.0396884681,-0.0080130368,0.0229878482,-0.0002306291,0.0005841878,0.0002219946,-0.0411787954,-0.0079226245,0.0210358079,-0.0002900631,0.0006382354,0.0001427752,-0.0393565581,-0.0061984272,0.0147208961,-0.0002900631,0.0006382354,0.0001427752,-0.0341928929,-0.0015104088,-0.0031582730,-0.0002900631,0.0006382354,0.0001427752,-0.0002900631,0.0006382354,0.0001427752,0.0002221545,-0.0027170851,-0.0005514309,-0.0005122176,0.0033553205,0.0006942061,0.7573327227,-0.0185278952,0.2078995312,0.0868125195,0.9741140018,0.8984827428,0.1614267000,-0.4082525952,0.0423622690
1777409397.8759095669,0.7131075859,-0.0062685055,1.1535047293,-0.0158756093,0.0942631094,0.0158756093,3.3670001030,3.3677420616,3.3692150116,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,-0.0316672176,0.0080846781,-0.0013051033,4.0243840218,11.7178220749,-1.2370923758,72.2716063510,-10.8010489677,26.6820614600,0.3743185699,-0.0013449746,0.0135862762,-1.0302462578,-5.4268484116,0.0000000000,0.1550621837,0.1153398976,0.1358114034,0.1391500831,0.1178846359,0.0975203589,0.1189151183,0.1049619094,0.0000000000,0.0000000000,0.5456413031,0.0518133640,0.0096527375,0.5452790260,0.0412181132,0.0077243415,0.4368972480,0.0000000000,-0.0669301748,-1.7519600391,-17.0230827332,0.0300467014,0.4300050735,0.0300233364,0.0300064087,0.0500295162,0.0601072311,0.0700881481,0.0500190258,0.0100691319,0.0600974560,0.0400550365,0.0299966335,0.0000379086,0.0299894810,0.0000152588,0.0700783730,262143,-0.0396976729,-0.0080107372,0.0229691741,-0.0002315265,0.0005821721,0.0002220928,-0.0412129059,-0.0078990068,0.0210265376,-0.0002814184,0.0006404428,0.0001457963,-0.0393906811,-0.0061804592,0.0147122820,-0.0002814184,0.0006404428,0.0001457963,-0.0342116356,-0.0015084869,-0.0032172784,-0.0002814184,0.0006404428,0.0001457963,-0.0002814184,0.0006404428,0.0001457963,0.0002215729,-0.0027174309,-0.0005494291,-0.0005029914,0.0033578737,0.0006952254,0.7571259509,-0.0185118285,0.2078066504,0.0867780731,0.9741371948,0.8985719242,0.1613737352,-0.4080772166,0.0423889980
1777409397.8859055042,0.7125592232,-0.0064293202,1.1533030272,-0.0158556365,0.0970336482,0.0158556365,3.3670001030,3.3677420616,3.3692150116,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,-0.0316672176,0.0080846781,-0.0013051033,4.0243840218,11.7178220749,-1.2370923758,72.2716063510,-10.8010489677,26.6820614600,0.3743185699,-0.0013449746,0.0135862762,-1.0302462578,-5.4268484116,0.0000000000,0.1485374272,0.1225970909,0.1318745762,0.1433615685,0.1178846359,0.0975203589,0.1189151183,0.1049619094,0.0000000000,0.0000000000,0.5456413031,0.0518133640,0.0096527375,0.5452790260,0.0412181132,0.0077243415,0.4368972480,0.0000000000,-0.0669301748,-1.7519600391,-17.0230827332,0.0000469685,0.4400010109,0.0400192738,0.0400023460,0.0600254536,0.0701031685,0.0800840855,0.0600149632,0.0200650692,0.0700933933,0.0000159740,0.0399925709,0.0100338459,0.0399854183,0.0100111961,0.0800743103,262143,-0.0397068226,-0.0080084513,0.0229506118,-0.0002324185,0.0005801684,0.0002221905,-0.0412427788,-0.0078772439,0.0210136513,-0.0002735525,0.0006419354,0.0001487238,-0.0394204838,-0.0061642516,0.0146997192,-0.0002735525,0.0006419354,0.0001487238,-0.0342271307,-0.0015071338,-0.0032768235,-0.0002735525,0.0006419354,0.0001487238,-0.0002760909,0.0006415141,0.0001477582,0.0002212109,-0.0027173417,-0.0005482057,-0.0004973017,0.0033588558,0.0006959639,0.7569092486,-0.0184958337,0.2077094168,0.0867458114,0.9741611091,0.8986639247,0.1613252741,-0.4078937440,0.0424039923
1777409397.8959674835,0.7125592232,-0.0064293202,1.1533030272,-0.0158556365,0.0970336482,0.0158556365,3.3670001030,3.3677420616,3.3692562580,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,-0.0316672176,0.0080846781,-0.0013051033,4.0243840218,11.7178220749,-1.2370923758,72.2716063510,-10.8010489677,26.6820614600,0.3743185699,-0.0013449746,0.0135862762,-1.0302462578,-5.4268484116,0.0000000000,0.1485374272,0.1225970909,0.1318745762,0.1433615685,0.1170868576,0.1029690132,0.1122214273,0.1075743660,0.0000000000,0.0000000000,0.5456413031,0.0513222776,0.0097944746,0.5422233939,0.0412181132,0.0077243415,0.4368972480,0.0000000000,-0.0669301748,-1.7519600391,-17.0230827332,0.0101089478,0.4500629902,0.0000755787,0.0000460148,0.0700874329,0.0801651478,0.0901460648,0.0700769424,0.0301270485,0.0801553726,0.0100779533,0.0000288486,0.0200958252,0.0000150204,0.0200731754,0.0901362896,262143,-0.0397153149,-0.0080069542,0.0229385310,-0.0002323809,0.0005788498,0.0002228860,-0.0412611251,-0.0078636991,0.0210033603,-0.0002682856,0.0006425680,0.0001513533,-0.0394392582,-0.0061543532,0.0146898141,-0.0002682856,0.0006425680,0.0001513533,-0.0342392725,-0.0015064524,-0.0033125364,-0.0002682856,0.0006425680,0.0001513533,-0.0002682856,0.0006425680,0.0001513533,0.0002189177,-0.0027067529,-0.0005471004,-0.0004872033,0.0033493210,0.0006984537,0.7543385951,-0.0184882283,0.2077589487,0.0866889921,0.9741557490,0.8986424758,0.1612149703,-0.4079846002,0.0424215384
1777409397.9058811665,0.7125592232,-0.0064293202,1.1533030272,-0.0158556365,0.0970336482,0.0158556365,3.3670001030,3.3677420616,3.3692562580,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,-0.0316672176,0.0080846781,-0.0013051033,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3743185699,-0.0013449746,0.0135862762,-1.0302462578,-5.4268484116,0.0000000000,0.1485374272,0.1225970909,0.1318745762,0.1433615685,0.1170868576,0.1029690132,0.1122214273,0.1075743660,0.0000000000,0.0000000000,0.5456413031,0.0513222776,0.0097944746,0.5422233939,0.0412181132,0.0077243415,0.4368972480,0.0000000000,-0.0669301748,-1.7519600391,-17.0230827332,0.0200226307,0.4599766731,0.0099892616,0.0099596977,0.0800011158,0.0900788307,0.0000174046,0.0799906254,0.0400407314,0.0900690556,0.0199916363,0.0099425316,0.0300095081,0.0099287033,0.0299868584,0.1000499725,262143,-0.0397318332,-0.0080047881,0.0229185820,-0.0002321772,0.0005772751,0.0002224979,-0.0412898861,-0.0078447680,0.0209852239,-0.0002614781,0.0006430294,0.0001540546,-0.0394686290,-0.0061407875,0.0146721145,-0.0002614781,0.0006430294,0.0001540546,-0.0342596473,-0.0015056910,-0.0033658440,-0.0002614781,0.0006430294,0.0001540546,-0.0002614781,0.0006430294,0.0001540546,0.0002184566,-0.0027059290,-0.0005455799,-0.0004799347,0.0033489584,0.0006996345,0.7537536238,-0.0184736608,0.2076890380,0.0866514919,0.9741742690,0.8987135649,0.1611537539,-0.4078521740,0.0424333662
1777409397.9159009457,0.7125592232,-0.0064293202,1.1533030272,-0.0158556365,0.0970336482,0.0158556365,3.3670001030,3.3677420616,3.3692562580,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0107585536,-0.0018807937,-0.0027323251,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-1.0302462578,-5.4268484116,0.0000000000,0.1485374272,0.1225970909,0.1318745762,0.1433615685,0.1170868576,0.1029690132,0.1122214273,0.1075743660,0.0000000000,0.0000000000,0.5456413031,0.0513222776,0.0097944746,0.5422233939,0.0412181132,0.0077243415,0.4368972480,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0300424099,0.4699964523,0.0200090408,0.0199794769,0.0900208950,0.0000491142,0.0100371838,0.0000300407,0.0500605106,0.0000143051,0.0300114155,0.0199623108,0.0400292873,0.0199484825,0.0400066376,0.1100697517,262143,-0.0397428635,-0.0080033644,0.0229045955,-0.0002867792,0.0002738301,0.0002090201,-0.0413098293,-0.0078330276,0.0209707640,-0.0002658883,0.0005952106,0.0001536544,-0.0394893976,-0.0061325386,0.0146593666,-0.0002658883,0.0005952106,0.0001536544,-0.0342789395,-0.0015052100,-0.0033869147,-0.0002658883,0.0005952106,0.0001536544,-0.0002658883,0.0005952106,0.0001536544,0.0002181698,-0.0027052136,-0.0005446496,-0.0004840581,0.0033004242,0.0006983040,0.7433324962,-0.0184575891,0.2075949084,0.0866174431,0.9741976647,0.8988035451,0.1611016185,-0.4076744484,0.0424512066
1777409397.9259243011,0.7125592232,-0.0064293202,1.1533030272,-0.0158556365,0.0970336482,0.0158556365,3.3670001030,3.3677420616,3.3692562580,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-1.0302462578,-5.4268484116,0.0000000000,0.1485374272,0.1225970909,0.1318745762,0.1433615685,0.1170868576,0.1029690132,0.1122214273,0.1075743660,0.0000000000,0.0000000000,0.5473136306,0.0513222776,0.0097944746,0.5422233939,0.0416868441,0.0079938332,0.4366534650,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0400657654,0.4800198078,0.0300323963,0.0300028324,0.0000476837,0.0100724697,0.0200605392,0.0100533962,0.0600838661,0.0100376606,0.0400347710,0.0299856663,0.0000283718,0.0299718380,0.0000143051,0.1200931072,262143,-0.0397593265,-0.0080012395,0.0228837205,-0.0002831567,0.0002739500,0.0002082303,-0.0413406756,-0.0078166429,0.0209459876,-0.0002714069,0.0005275792,0.0001530015,-0.0395224950,-0.0061212590,0.0146406184,-0.0002714069,0.0005275792,0.0001530015,-0.0343195199,-0.0015044917,-0.0033849832,-0.0002714069,0.0005275792,0.0001530015,-0.0002714069,0.0005275792,0.0001530015,0.0002177742,-0.0027042319,-0.0005433655,-0.0004891811,0.0032318111,0.0006963670,0.7285505775,-0.0184411253,0.2074955537,0.0865837950,0.9742221341,0.8988976833,0.1610507960,-0.4074869274,0.0424645767
1777409397.9359188080,0.7120044827,-0.0066904854,1.1531271935,-0.0159904660,0.0970115875,0.0130782977,3.3670001030,3.3677420616,3.3692562580,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-1.0302462578,-5.4268484116,0.0000000000,0.1339406520,0.1372457445,0.1494071931,0.1270618737,0.1170868576,0.1029690132,0.1122214273,0.1075743660,0.0000000000,0.0000000000,0.5473136306,0.0513222776,0.0097944746,0.5422233939,0.0416868441,0.0079938332,0.4366534650,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0000462532,0.4900143147,0.0400269032,0.0399973392,0.0100421906,0.0200669765,0.0300550461,0.0200479031,0.0700783730,0.0200321674,0.0000147820,0.0399801731,0.0100228786,0.0399663448,0.0100088120,0.1300876141,262143,-0.0397824664,-0.0080933535,0.0228678719,-0.0002807537,0.0002740296,0.0002077063,-0.0413674902,-0.0078504706,0.0209267204,-0.0002743940,0.0004851055,0.0001525336,-0.0395514467,-0.0061583584,0.0146275435,-0.0002743940,0.0004851055,0.0001525336,-0.0343592217,-0.0015475655,-0.0033645904,-0.0002743940,0.0004851055,0.0001525336,-0.0002743940,0.0004851055,0.0001525336,0.0002182086,-0.0027036855,-0.0005448979,-0.0004926026,0.0031887910,0.0006974315,0.7192790998,-0.0184246509,0.2073949019,0.0865506214,0.9742468254,0.8989926892,0.1610009789,-0.4072969796,0.0424923971
1777409397.9459309578,0.7120044827,-0.0066904854,1.1531271935,-0.0159904660,0.0970115875,0.0130782977,3.3670001030,3.3677420616,3.3692109585,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-1.0302462578,-5.4268484116,0.0000000000,0.1339406520,0.1372457445,0.1494071931,0.1270618737,0.1207599714,0.0945710614,0.1190449521,0.1046452299,0.0000000000,0.0000000000,0.5473136306,0.0522766560,0.0098813651,0.5414130688,0.0416868441,0.0079938332,0.4366534650,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0100584030,0.5000264645,0.0000751019,0.0000445843,0.0200543404,0.0300791264,0.0400671959,0.0300600529,0.0800905228,0.0300443172,0.0100269318,0.0000278950,0.0200350285,0.0000131130,0.0200209618,0.1400997639,262143,-0.0397987344,-0.0080904545,0.0228472168,-0.0002764133,0.0002749411,0.0002068809,-0.0414073665,-0.0078950514,0.0208956499,-0.0002767279,0.0004259103,0.0001517230,-0.0395952930,-0.0062067813,0.0146088110,-0.0002767279,0.0004259103,0.0001517230,-0.0344264024,-0.0015958647,-0.0033075890,-0.0002767279,0.0004259103,0.0001517230,-0.0002767279,0.0004259103,0.0001517230,0.0002156041,-0.0027031895,-0.0005612790,-0.0004923320,0.0031290998,0.0007130020,0.7067653238,-0.0183777645,0.2074674352,0.0863008615,0.9742544238,0.8990188492,0.1605324169,-0.4074241670,0.0425189435
1777409397.9559085369,0.7120044827,-0.0066904854,1.1531271935,-0.0159904660,0.0970115875,0.0130782977,3.3670001030,3.3677420616,3.3692109585,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-1.0302462578,-5.4268484116,0.0000000000,0.1339406520,0.1372457445,0.1494071931,0.1270618737,0.1207599714,0.0945710614,0.1190449521,0.1046452299,0.0000000000,0.0000000000,0.5473136306,0.0522766560,0.0098813651,0.5414130688,0.0416868441,0.0079938332,0.4366534650,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0200359821,0.5100040436,0.0100526810,0.0100221634,0.0300319195,0.0400567055,0.0500447750,0.0400376320,0.0900681019,0.0400218964,0.0200045109,0.0100054741,0.0300126076,0.0099906921,0.0299985409,0.1500773430,262143,-0.0398093791,-0.0080884246,0.0228351684,-0.0002745689,0.0002751612,0.0002066748,-0.0414336469,-0.0079209037,0.0208740865,-0.0002785984,0.0003883171,0.0001512272,-0.0396247738,-0.0062349168,0.0145973599,-0.0002785984,0.0003883171,0.0001512272,-0.0344758249,-0.0016219906,-0.0032536215,-0.0002785984,0.0003883171,0.0001512272,-0.0002785984,0.0003883171,0.0001512272,0.0002164760,-0.0027028233,-0.0005642959,-0.0004950744,0.0030911404,0.0007155230,0.6985692980,-0.0183554966,0.2073990629,0.0862266159,0.9742759748,0.8991011988,0.1604032149,-0.4072933132,0.0425589643
1777409397.9658834934,0.7120044827,-0.0066904854,1.1531271935,-0.0159904660,0.0970115875,0.0130782977,3.3670001030,3.3677420616,3.3692109585,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-0.5143675804,-4.6954755783,0.0000000000,0.1339406520,0.1372457445,0.1494071931,0.1270618737,0.1207599714,0.0945710614,0.1190449521,0.1046452299,0.0000000000,0.0000000000,0.5473136306,0.0522766560,0.0098813651,0.5414130688,0.0416868441,0.0079938332,0.4366534650,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0300109386,0.5199790001,0.0200276375,0.0199971199,0.0400068760,0.0500316620,0.0600197315,0.0500125885,0.0000164509,0.0499968529,0.0299794674,0.0199804306,0.0399875641,0.0199656487,0.0399734974,0.1600522995,262143,-0.0398250264,-0.0080853520,0.0228196578,-0.0002726162,0.0002757110,0.0002068345,-0.0414723206,-0.0079543742,0.0208429862,-0.0002808423,0.0003354011,0.0001506261,-0.0396690080,-0.0062714420,0.0145840243,-0.0002808423,0.0003354011,0.0001506261,-0.0345555148,-0.0016532172,-0.0031499355,-0.0002808423,0.0003354011,0.0001506261,-0.0002808423,0.0003354011,0.0001506261,0.0002176133,-0.0027026212,-0.0005682130,-0.0004984556,0.0030380223,0.0007188391,0.6870622342,-0.0183384779,0.2073024152,0.0861889747,0.9743001948,0.8991943386,0.1603446482,-0.4071107162,0.0425861664
1777409397.9758834839,0.7120044827,-0.0066904854,1.1531271935,-0.0159904660,0.0970115875,0.0130782977,3.3670001030,3.3677420616,3.3692109585,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-0.5143675804,-4.6954755783,0.0000000000,0.1339406520,0.1372457445,0.1494071931,0.1270618737,0.1207599714,0.0945710614,0.1190449521,0.1046452299,0.0000000000,0.0000000000,0.5443412066,0.0522766560,0.0098813651,0.5414130688,0.0426722467,0.0082534496,0.4337813556,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0400109291,0.5299789906,0.0300276279,0.0299971104,0.0500068665,0.0600316525,0.0700197220,0.0600125790,0.0100164413,0.0599968433,0.0399794579,0.0299804211,0.0000324249,0.0299656391,0.0000133514,0.1700522900,262143,-0.0398405801,-0.0080822978,0.0228042401,-0.0002706752,0.0002762576,0.0002069932,-0.0415100562,-0.0079820685,0.0208133262,-0.0002824536,0.0002864448,0.0001501855,-0.0397131309,-0.0063017965,0.0145749586,-0.0002824536,0.0002864448,0.0001501855,-0.0346405792,-0.0016761428,-0.0030232545,-0.0002824536,0.0002864448,0.0001501855,-0.0002824536,0.0002864448,0.0001501855,0.0002185664,-0.0027028717,-0.0005714680,-0.0005010200,0.0029893165,0.0007216535,0.6764595051,-0.0183226594,0.2071996206,0.0861595422,0.9743249615,0.8992897010,0.1603018891,-0.4069168686,0.0426272936
1777409397.9859769344,0.7136908174,-0.0052037300,1.1550168991,-0.0187678675,0.0970296129,0.0129434649,3.3670001030,3.3677420616,3.3692109585,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-0.5143675804,-4.6954755783,0.0000000000,0.1577508301,0.1093461514,0.1429983974,0.1337209195,0.1152159870,0.0997804105,0.1182756275,0.1062211022,0.0000000000,0.0000000000,0.5443412066,0.0522766560,0.0098813651,0.5414130688,0.0426722467,0.0082534496,0.4337813556,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0000679493,0.5400724411,0.0401210785,0.0400905609,0.0601003170,0.0701251030,0.0801131725,0.0701060295,0.0201098919,0.0700902939,0.0000321865,0.0000152588,0.0101258755,0.0400590897,0.0101068020,0.1801457405,262143,-0.0398508974,-0.0080802718,0.0227940130,-0.0002693877,0.0002766201,0.0002070986,-0.0415346731,-0.0079976270,0.0207943241,-0.0002831984,0.0002558958,0.0001499755,-0.0397424191,-0.0063189348,0.0145711034,-0.0002831984,0.0002558958,0.0001499755,-0.0346996149,-0.0016874460,-0.0029282235,-0.0002831984,0.0002558958,0.0001499755,-0.0002831984,0.0002558958,0.0001499755,0.0002191094,-0.0027032689,-0.0005733054,-0.0005023078,0.0029591647,0.0007232809,0.6698654968,-0.0183071230,0.2070950194,0.0861321712,0.9743499121,0.8993858041,0.1602631189,-0.4067196924,0.0426552929
1777409397.9959263802,0.7136908174,-0.0052037300,1.1550168991,-0.0187678675,0.0970296129,0.0129434649,3.3670001030,3.3730206490,3.3693072796,1.0000000000,0.0000000000,1.1599999666,0.0000000000,-0.0112840421,-0.0059027211,-0.0028183928,0.0689828619,0.0050731911,0.0045237541,-0.9285917878,-13.4808588028,-2.6978731155,-49.5087945177,-251.8801548112,-14.6016246115,0.3758222759,0.0022703784,0.0140828341,-0.5143675804,-4.6954755783,0.0000000000,0.1577508301,0.1093461514,0.1429983974,0.1337209195,0.1152159870,0.0997804105,0.1182756275,0.1062211022,0.0000000000,0.0000000000,0.5443412066,0.0532795787,0.0104317721,0.5443658233,0.0426722467,0.0082534496,0.4337813556,0.0000000000,-1.1152662039,0.4356989264,-15.9585323334,0.0100173950,0.5500218868,0.0000643730,0.0000340939,0.0700497627,0.0800745487,0.0900626183,0.0800554752,0.0300593376,0.0800397396,0.0099816322,0.0099647045,0.0200753212,0.0000157356,0.0200562477,0.1900951862,262143,-0.0398664426,-0.0080821346,0.0227769596,-0.0002676688,0.0002765964,0.0002062063,-0.0415708173,-0.0080187616,0.0207663001,-0.0002839037,0.0002132902,0.0001491503,-0.0397861642,-0.0063424381,0.0145676636,-0.0002839037,0.0002132902,0.0001491503,-0.0347909039,-0.0017034858,-0.0027737404,-0.0002839037,0.0002132902,0.0001491503,-0.0002839037,0.0002132902,0.0001491503,0.0002212123,-0.0027039932,-0.0005718214,-0.0005051160,0.0029172834,0.0007209717,0.6604826571,-0.0182803895,0.2073580729,0.0858942506,0.9743154698,0.8992496147,0.1597950216,-0.4072047171,0.0426953509
