t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777407288.5595471859,0.0195964463,0.0338638201,0.1006600559,-0.0885835809,-0.0360672505,-0.0011720071,nan,3.8322582245,3.8328704834,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0119983088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0399105549,inf,0.0398652554,inf,0.0000240803,0.0100107193,0.0199632645,0.0598773956,0.0698463917,0.0099987984,0.0000147820,0.0398468971,0.0000076294,0.0299415588,0.0099897385,0.0299236774,262103,0.0000000000,0.0000000000,0.0188522095,0.0000019563,-0.0000002388,0.0000013824,0.0000000000,0.0000000000,0.0391251271,0.0000007495,-0.0000000913,0.0000005296,0.0002498669,0.0000086580,0.0385569333,0.0000007495,-0.0000000913,0.0000005296,0.0022470273,0.0000779199,0.0340150685,0.0000007495,-0.0000000913,0.0000005296,0.0000007495,-0.0000000913,0.0000005296,0.0001220035,-0.0035105348,-0.0000000029,-0.0001212541,0.0035104435,0.0000005325,0.9123558406,0.0000000000,0.0000000000,-1.0000000000,-0.0041116618,-0.0001411955,-0.9999915371,-0.0425183597,-0.0014634273,-0.9990946139,-0.0385143409,-0.0013218498,-0.9992571732,-0.0398513142,-0.0013687573,-0.9992046834,0.0357366577
1777407288.5695459843,0.0198211838,0.0334512033,0.1008660048,-0.0969071565,-0.0416014445,-0.0007537840,nan,3.8322582245,3.8328347206,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0119983088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0000345707,inf,0.0000166893,inf,0.0100228786,0.0200095177,0.0299620628,0.0698761940,0.0798451900,0.0199975967,0.0100135803,0.0000076294,0.0100064278,0.0399403572,0.0199885368,0.0399224758,262103,0.0001003199,-0.0001769663,0.0214696249,0.0000019445,-0.0000002381,0.0000013742,0.0000693435,-0.0001223232,0.0482391479,0.0000011539,-0.0000001408,0.0000008154,0.0004230670,-0.0001097411,0.0474350649,0.0000011539,-0.0000001408,0.0000008154,0.0032003731,-0.0000105488,0.0411212330,0.0000011539,-0.0000001408,0.0000008154,0.0000011539,-0.0000001408,0.0000008154,0.0001552168,-0.0043601180,-0.0000083681,-0.0001540630,0.0043599771,0.0000091834,0.9115865780,-0.0002094417,0.0003694579,-0.9999999098,-0.0049280273,0.0002125397,-0.9999878346,-0.0495382143,-0.0011197014,-0.9987716013,-0.0447927950,-0.0013041556,-0.9989954478,-0.0458621563,-0.0013416758,-0.9989468767,0.0444258451
1777407288.5795102119,0.0198211838,0.0334512033,0.1008660048,-0.0969071565,-0.0416014445,-0.0007537840,nan,3.8322582245,3.8328347206,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0119983088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0099987984,inf,0.0099809170,inf,0.0199871063,0.0299737453,0.0399262905,0.0798404217,0.0898094177,0.0299618244,0.0199778080,0.0099718571,0.0199706554,0.0000090599,0.0299527645,0.0498867035,262103,0.0000999190,-0.0001762591,0.0231321862,0.0000019291,-0.0000002259,0.0000013813,0.0001105116,-0.0001949446,0.0545782257,0.0000014004,-0.0000001633,0.0000010026,0.0005462801,-0.0001784981,0.0535903983,0.0000014004,-0.0000001633,0.0000010026,0.0039267668,-0.0000494513,0.0459256401,0.0000014004,-0.0000001633,0.0000010026,0.0000014004,-0.0000001633,0.0000010026,0.0001980482,-0.0049400867,-0.0000160911,-0.0001966478,0.0049399234,0.0000170937,0.9088991498,-0.0005725163,0.0010099296,-0.9999993261,-0.0058591798,0.0007446091,-0.9999825576,-0.0566747481,-0.0006812602,-0.9983924623,-0.0513573045,-0.0009922591,-0.9986798499,-0.0529783717,-0.0009286583,-0.9985952282,0.0504938066
1777407288.5895125866,0.0198211838,0.0334512033,0.1008660048,-0.0969071565,-0.0416014445,-0.0007537840,nan,3.8322582245,3.8328347206,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0119983088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0200011730,inf,0.0199832916,inf,0.0299894810,0.0399761200,0.0499286652,0.0000100136,0.0998117924,0.0399641991,0.0299801826,0.0199742317,0.0299730301,0.0100114346,0.0399551392,0.0598890781,262103,0.0000993207,-0.0001752037,0.0256135796,0.0000019174,-0.0000002253,0.0000013731,0.0001653370,-0.0002916576,0.0644076776,0.0000017518,-0.0000002046,0.0000012543,0.0007428793,-0.0002680740,0.0631023122,0.0000017518,-0.0000002046,0.0000012543,0.0051434489,-0.0000849025,0.0531527000,0.0000017518,-0.0000002046,0.0000012543,0.0000017518,-0.0000002046,0.0000012543,0.0002379288,-0.0058560355,-0.0000261422,-0.0002361770,0.0058558309,0.0000273965,0.9082351014,-0.0009423302,0.0016622888,-0.9999981744,-0.0069433663,0.0013967959,-0.9999749190,-0.0646114727,-0.0002270564,-0.9979104700,-0.0588783780,-0.0005292691,-0.9982650232,-0.0601748021,-0.0004783781,-0.9981877400,0.0599026531
1777407288.5996024609,0.0198211838,0.0334512033,0.1008660048,-0.0969071565,-0.0416014445,-0.0007537840,nan,3.8322582245,3.8328347206,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0300910473,inf,0.0300731659,inf,0.0400793552,0.0500659943,0.0600185394,0.0100998878,0.0000264645,0.0500540733,0.0400700569,0.0300641060,0.0400629044,0.0201013088,0.0000092983,0.0699789524,262103,0.0000987260,-0.0001741546,0.0280801145,0.0000019058,-0.0000002246,0.0000013650,0.0002125833,-0.0003750012,0.0745425749,0.0000020748,-0.0000002428,0.0000014856,0.0009546761,-0.0003427597,0.0728686325,0.0000020748,-0.0000002428,0.0000014856,0.0065089498,-0.0000956775,0.0603347275,0.0000020748,-0.0000002428,0.0000014856,0.0000020748,-0.0000002428,0.0000014856,0.0002782095,-0.0067991987,-0.0000347366,-0.0002761348,0.0067989559,0.0000362222,0.9076791488,-0.0013094963,0.0023099770,-0.9999964746,-0.0080019522,0.0020054539,-0.9999659729,-0.0724230977,0.0001432444,-0.9973739892,-0.0663736905,-0.0001054466,-0.9977948297,-0.0681444028,-0.0000564418,-0.9976754669,0.0663385019
1777407288.6095266342,0.0198211838,0.0334512033,0.1008660048,-0.0969071565,-0.0416014445,-0.0007537840,nan,3.8322582245,3.8328347206,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0400152206,inf,0.0399973392,inf,0.0500035286,0.0599901676,0.0699427128,0.0200240612,0.0099506378,0.0599782467,0.0499942303,0.0399882793,0.0000100136,0.0300254822,0.0099334717,0.0799031258,262103,0.0000983315,-0.0001734586,0.0297162603,0.0000018981,-0.0000002242,0.0000013596,0.0002402476,-0.0004238014,0.0814288251,0.0000022751,-0.0000002665,0.0000016291,0.0011047654,-0.0003849927,0.0794806529,0.0000022751,-0.0000002665,0.0000016291,0.0074990084,-0.0000906135,0.0650651833,0.0000022751,-0.0000002665,0.0000016291,0.0000022751,-0.0000002665,0.0000016291,0.0003051588,-0.0074389523,-0.0000397312,-0.0003028837,0.0074386858,0.0000413603,0.9073455670,-0.0016292673,0.0028740593,-0.9999945426,-0.0091028023,0.0025616449,-0.9999552875,-0.0808491850,0.0003913510,-0.9967262694,-0.0745606515,0.0002309994,-0.9972164539,-0.0759765453,0.0002702055,-0.9971095685,0.0761732832
1777407288.6195571423,0.0200501215,0.0329993293,0.1010659933,-0.1052313642,-0.0443685694,-0.0004350361,nan,3.8322582245,3.8327982426,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0000414848,inf,0.0000236034,inf,0.0600340366,0.0700206757,0.0799732208,0.0300545692,0.0199811459,0.0700087547,0.0000147820,0.0000076294,0.0100405216,0.0400559902,0.0199639797,0.0899336338,262103,0.0000977427,-0.0001724200,0.0321582282,0.0000018866,-0.0000002235,0.0000013515,0.0002765134,-0.0004877751,0.0918989248,0.0000025542,-0.0000002997,0.0000018291,0.0013436975,-0.0004379974,0.0894967745,0.0000025542,-0.0000002997,0.0000018291,0.0090980365,-0.0000666829,0.0720346294,0.0000025542,-0.0000002997,0.0000018291,0.0000025542,-0.0000002997,0.0000018291,0.0003455581,-0.0084095264,-0.0000462226,-0.0003430040,0.0084092267,0.0000480517,0.9068799663,-0.0019031980,0.0033572786,-0.9999925532,-0.0101380454,0.0030249371,-0.9999440333,-0.0890327161,0.0005315304,-0.9960285603,-0.0825583051,0.0004615585,-0.9965861294,-0.0844141176,0.0004658316,-0.9964306497,0.0828173682
1777407288.6295127869,0.0200501215,0.0329993293,0.1010659933,-0.1052313642,-0.0443685694,-0.0004350361,nan,3.8322582245,3.8327982426,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,0.1687999368,-0.0295184106,0.0800828487,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0099971294,inf,0.0099792480,inf,0.0699896812,0.0799763203,0.0899288654,0.0400102139,0.0299367905,0.0799643993,0.0099704266,0.0099632740,0.0199961662,0.0000095367,0.0299196243,0.0998892784,262103,0.0000973521,-0.0001717310,0.0337780779,0.0000018752,-0.0000002119,0.0000013531,0.0002974841,-0.0005247679,0.0989445219,0.0000027212,-0.0000003042,0.0000019628,0.0015129906,-0.0004663400,0.0962123223,0.0000027212,-0.0000003042,0.0000019628,0.0102406005,-0.0000347445,0.0765844370,0.0000027212,-0.0000003042,0.0000019628,0.0000027212,-0.0000003042,0.0000019628,0.0004061554,-0.0090493825,-0.0000503717,-0.0004034342,0.0090490783,0.0000523345,0.9055683017,-0.0021247575,0.0037481139,-0.9999907185,-0.0111846140,0.0033951020,-0.9999316865,-0.0977485219,0.0005152380,-0.9952110133,-0.0911211814,0.0005530104,-0.9958396580,-0.0926048905,0.0005564223,-0.9957027793,0.0928634629
1777407288.6395626068,0.0200501215,0.0329993293,0.1010659933,-0.1052313642,-0.0443685694,-0.0004350361,nan,3.8322582245,3.8327982426,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.5796623230,-17.0276126862,0.0000000000,0.0200469494,inf,0.0200290680,inf,0.0800395012,0.0900261402,0.0000143051,0.0500600338,0.0399866104,0.0900142193,0.0200202465,0.0200130939,0.0300459862,0.0100593567,0.0399694443,0.1099390984,262103,0.0000969631,-0.0001710447,0.0353914546,0.0000018677,-0.0000002115,0.0000013477,0.0003160987,-0.0005576044,0.1060219574,0.0000028831,-0.0000003227,0.0000020796,0.0016898921,-0.0004899555,0.1029375430,0.0000028831,-0.0000003227,0.0000020796,0.0114378446,0.0000043688,0.0810392999,0.0000028831,-0.0000003227,0.0000020796,0.0000028831,-0.0000003227,0.0000020796,0.0004352584,-0.0097014695,-0.0000536370,-0.0004323754,0.0097011468,0.0000557167,0.9052767916,-0.0021247575,0.0037481139,-0.9999907185,-0.0121619125,0.0036774787,-0.9999192788,-0.0977485219,0.0005152380,-0.9952110133,-0.0994181251,0.0005324169,-0.9950456034,-0.1013289247,0.0004855343,-0.9948528601,0.0995879248
1777407288.6495306492,0.0200501215,0.0329993293,0.1010659933,-0.1052313642,-0.0443685694,-0.0004350361,nan,3.8322582245,3.8327982426,nan,nan,nan,nan,0.0045166989,-0.0079675457,0.0049702390,-0.0371120423,0.0846412629,-0.0046190023,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.7058486938,-19.9971599579,0.0000000000,0.0300149918,inf,0.0299971104,inf,0.0900075436,0.0999941826,0.0099823475,0.0600280762,0.0499546528,0.0000202656,0.0299882889,0.0299811363,0.0400140285,0.0200273991,0.0000092983,0.1199071407,262103,0.0000965756,-0.0001703612,0.0369983842,-0.0000015104,0.0000019953,-0.0000015155,0.0003325242,-0.0005865793,0.1131152128,0.0000025015,0.0000000091,0.0000017370,0.0018744142,-0.0005091754,0.1096567632,0.0000025015,0.0000000091,0.0000017370,0.0126867383,0.0000499117,0.0853903232,0.0000025015,0.0000000091,0.0000017370,0.0000025015,0.0000000091,0.0000017370,0.0004641669,-0.0103533823,-0.0000564865,-0.0004616654,0.0103533914,0.0000582235,0.9050230924,-0.0022960848,0.0040503387,-0.9999891613,-0.0131477136,0.0038705164,-0.9999060740,-0.1061648951,0.0004015718,-0.9943484569,-0.1082232235,0.0003632536,-0.9941265523,-0.1097506417,0.0003257373,-0.9939590990,0.1096730754
1777407288.6595699787,0.0200501215,0.0329993293,0.1010659933,-0.1052313642,-0.0443685694,-0.0004350361,nan,3.8322582245,3.8327982426,nan,nan,nan,nan,0.0049366076,-0.0098479129,0.0050492864,-0.0435843505,0.0998026282,-0.0062669516,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.7058486938,-19.9971599579,0.0000000000,0.0400543213,inf,0.0400364399,inf,0.0000336170,0.0000224113,0.0200216770,0.0700674057,0.0599939823,0.0100595951,0.0000157356,0.0400204659,0.0000085831,0.0300667286,0.0100486279,0.1299464703,262103,0.0000959973,-0.0001693411,0.0393967468,-0.0000015020,0.0000019829,-0.0000015064,0.0003533983,-0.0006234015,0.1237530023,0.0000019616,0.0000004758,0.0000012528,0.0021654033,-0.0005304330,0.1196935269,0.0000019616,0.0000004758,0.0000012528,0.0146498763,0.0001288616,0.0917068407,0.0000019616,0.0000004758,0.0000012528,0.0000019616,0.0000004758,0.0000012528,0.0005070611,-0.0113277532,-0.0000600494,-0.0005050995,0.0113282290,0.0000613022,0.9046390508,-0.0024247968,0.0042773891,-0.9999879121,-0.0140696787,0.0039974848,-0.9998930264,-0.1150621662,0.0001521124,-0.9933582812,-0.1167074017,0.0001214512,-0.9931663343,-0.1186504726,0.0000374189,-0.9929360825,0.1163744554
1777407288.6695723534,0.0202995762,0.0325022787,0.1012559161,-0.1135595140,-0.0471337975,-0.0000931569,nan,3.8322582245,3.8327667713,nan,nan,nan,nan,0.0049366076,-0.0098479129,0.0050492864,-0.0435843505,0.0998026282,-0.0062669516,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.7058486938,-19.9971599579,0.0000000000,0.0000393391,inf,0.0000174046,inf,0.0100359917,0.0100247860,0.0300240517,0.0800697803,0.0699963570,0.0200619698,0.0100181103,0.0000088215,0.0100109577,0.0400691032,0.0200510025,0.1399488449,262103,0.0001049589,-0.0002105128,0.0409894305,-0.0000014964,0.0000019747,-0.0000015004,0.0003694113,-0.0006635773,0.1308251558,0.0000016223,0.0000007672,0.0000009491,0.0023731431,-0.0005596303,0.1263390794,0.0000016223,0.0000007672,0.0000009491,0.0160180113,0.0001682817,0.0957708447,0.0000016223,0.0000007672,0.0000009491,0.0000016223,0.0000007672,0.0000009491,0.0005357298,-0.0119730504,-0.0000629890,-0.0005341074,0.0119738175,0.0000639380,0.9043739626,-0.0025735014,0.0045579424,-0.9999863010,-0.0150118543,0.0040837483,-0.9998789763,-0.1236174329,-0.0001558438,-0.9923299381,-0.1256578579,-0.0002137288,-0.9920736147,-0.1272108081,-0.0002809618,-0.9918756633,0.1263616979
1777407288.6795382500,0.0202995762,0.0325022787,0.1012559161,-0.1135595140,-0.0471337975,-0.0000931569,nan,3.8322582245,3.8327667713,nan,nan,nan,nan,0.0049366076,-0.0098479129,0.0050492864,-0.0435843505,0.0998026282,-0.0062669516,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.7058486938,-19.9971599579,0.0000000000,0.0100052357,inf,0.0099833012,inf,0.0200018883,0.0199906826,0.0399899483,0.0000190735,0.0799622536,0.0300278664,0.0199840069,0.0099747181,0.0199768543,0.0000081062,0.0300168991,0.1499147415,262103,0.0001043304,-0.0002092522,0.0433638946,-0.0000014839,0.0000019500,-0.0000015117,0.0003896042,-0.0007151533,0.1413732131,0.0000011417,0.0000011804,0.0000005140,0.0026990803,-0.0005923950,0.1362114161,0.0000011417,0.0000011804,0.0000005140,0.0181514462,0.0002535110,0.1016492587,0.0000011417,0.0000011804,0.0000005140,0.0000011417,0.0000011804,0.0000005140,0.0006272100,-0.0129149379,-0.0000688252,-0.0006260684,0.0129161183,0.0000693392,0.9029456432,-0.0026099631,0.0046580612,-0.9999857452,-0.0159034237,0.0041435097,-0.9998649471,-0.1326314970,-0.0005181085,-0.9911652827,-0.1342621425,-0.0005644160,-0.9909456890,-0.1362286098,-0.0006664431,-0.9906772036,0.1329609603
1777407288.6895406246,0.0202995762,0.0325022787,0.1012559161,-0.1135595140,-0.0471337975,-0.0000931569,nan,3.8322582245,3.8327667713,nan,nan,nan,nan,0.0049366076,-0.0098479129,0.0050492864,-0.0435843505,0.0998026282,-0.0062669516,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160196815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.7058486938,-19.9971599579,0.0000000000,0.0200076103,inf,0.0199856758,inf,0.0300042629,0.0299930573,0.0499923229,0.0100214481,0.0899646282,0.0400302410,0.0299863815,0.0199770927,0.0299792290,0.0100104809,0.0400192738,0.1599171162,262103,0.0001039135,-0.0002084160,0.0449389664,-0.0000014784,0.0000019419,-0.0000015057,0.0004007317,-0.0007442272,0.1483500045,0.0000008417,0.0000014329,0.0000002428,0.0029249039,-0.0006082887,0.1427137292,0.0000008417,0.0000014329,0.0000002428,0.0196178771,0.0003178606,0.1054105439,0.0000008417,0.0000014329,0.0000002428,0.0000008417,0.0000014329,0.0000002428,0.0006575834,-0.0135456890,-0.0000716153,-0.0006567417,0.0135471219,0.0000718580,0.9026680179,-0.0026282134,0.0047297723,-0.9999853608,-0.0168208498,0.0041670881,-0.9998498359,-0.1412844395,-0.0009056523,-0.9899686293,-0.1433100151,-0.0009932343,-0.9896773480,-0.1448813909,-0.0010748543,-0.9894484460,0.1427440345
1777407288.6995365620,0.0202995762,0.0325022787,0.1012559161,-0.1135595140,-0.0471337975,-0.0000931569,nan,3.8322582245,3.8327667713,nan,nan,nan,nan,0.0049366076,-0.0098479129,0.0050492864,-0.0435843505,0.0998026282,-0.0062669516,-0.1236107871,0.1777223647,-0.0722588301,-2.9251491691,2.0731462015,-1.5239596178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0156740434,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.7058486938,-19.9971599579,0.0000000000,0.0300035477,inf,0.0299816132,inf,0.0400002003,0.0399889946,0.0599882603,0.0200173855,0.0000185966,0.0500261784,0.0399823189,0.0299730301,0.0399751663,0.0200064182,0.0000076294,0.1699130535,262103,0.0001032913,-0.0002071680,0.0472897807,-0.0000014702,0.0000019298,-0.0000014966,0.0004142642,-0.0007806352,0.1587093844,0.0000004186,0.0000017864,-0.0000001391,0.0032760227,-0.0006240617,0.1523270640,0.0000004186,0.0000017864,-0.0000001391,0.0218751925,0.0004239564,0.1108126632,0.0000004186,0.0000017864,-0.0000001391,0.0000004186,0.0000017864,-0.0000001391,0.0007021718,-0.0144782680,-0.0000750357,-0.0007017532,0.0144800544,0.0000748965,0.9022495383,-0.0026246038,0.0047675316,-0.9999851909,-0.0176897410,0.0041646685,-0.9998348507,-0.1503615709,-0.0013697353,-0.9886301239,-0.1519800678,-0.0014397916,-0.9883825100,-0.1539531965,-0.0015577636,-0.9880769133,0.1491763890
